id_venta;fecha;cliente;producto;categoria;ciudad;cantidad;precio_unitario;valor;canal
335;21/11/2024;1156;Bolígrafo;Papelería;Cali;5;5000;25000;Web
336;30/09/2024;1298;Monitor;Tecnología;Cartagena;2;850000;1700000;Web
337;28/03/2024;1289;Mochila;Accesorios;Bucaramanga;1;160000;160000;App
338;15/01/2024;1108;Monitor;Tecnología;Bogota;5;850000;4250000;App
339;1/08/2024;1255;Mochila;Accesorios;Bucaramanga;5;160000;800000;Tienda
340;28/05/2024;1208;Audífonos;Tecnología;Barranquilla;3;220000;660000;Web
341;20/08/2024;1081;Monitor;Tecnología;Bucaramanga;4;850000;3400000;Tienda
342;31/07/2024;1175;Cuaderno;Papelería;Barranquilla;5;18000;90000;Web
343;14/03/2024;1177;Silla;Oficina;Pereira;4;650000;2600000;App
344;7/03/2024;1164;Silla;Oficina;Cartagena;2;650000;1300000;Tienda
345;26/08/2024;1127;Monitor;Tecnología;Cali;2;850000;1700000;Distribuidor
346;19/02/2024;1215;Laptop;Tecnología;Cali;2;3200000;6400000;Distribuidor
347;22/03/2024;1098;Silla;Oficina;Cartagena;2;650000;1300000;App
348;12/09/2024;1158;Bolígrafo;Papelería;Barranquilla;4;5000;20000;Distribuidor
349;12/01/2024;1124;Monitor;Tecnología;Barranquilla;2;850000;1700000;Distribuidor
350;25/10/2024;1145;Silla;Oficina;Bogota;4;650000;2600000;Tienda
351;1/11/2024;1056;Cuaderno;Papelería;Cali;4;18000;72000;Tienda
352;9/03/2024;1207;Audífonos;Tecnología;Bucaramanga;3;220000;660000;App
353;24/01/2024;1186;Escritorio;Oficina;Bogota;5;900000;4500000;Web
354;27/05/2024;1282;Monitor;Tecnología;Barranquilla;3;850000;2550000;Distribuidor
355;15/11/2024;1050;Mochila;Accesorios;Bogota;4;160000;640000;Web
356;10/07/2024;1074;Silla;Oficina;Cartagena;2;650000;1300000;App
357;4/11/2024;1024;Bolígrafo;Papelería;Barranquilla;1;5000;5000;Tienda
358;11/03/2024;1266;Silla;Oficina;Pereira;4;650000;2600000;Distribuidor
359;17/03/2024;1168;Mochila;Accesorios;Cartagena;5;160000;800000;Web
360;12/06/2024;1173;Teclado;Tecnología;Barranquilla;5;180000;900000;App
361;17/09/2024;1244;Bolígrafo;Papelería;Barranquilla;1;5000;5000;App
362;7/07/2024;1214;Silla;Oficina;Bucaramanga;5;650000;3250000;Tienda
363;6/06/2024;1136;Laptop;Tecnología;Cartagena;5;3200000;16000000;Distribuidor
364;22/10/2024;1299;Mouse;Tecnología;Bucaramanga;4;90000;360000;Tienda
365;28/03/2024;1076;Bolígrafo;Papelería;Bucaramanga;2;5000;10000;Distribuidor
366;17/01/2024;1098;Mochila;Accesorios;Bucaramanga;1;160000;160000;Tienda
367;13/08/2024;1212;Silla;Oficina;Barranquilla;2;650000;1300000;Web
368;29/07/2024;1032;Bolígrafo;Papelería;Pereira;2;5000;10000;Distribuidor
369;22/09/2024;1245;Mouse;Tecnología;Cartagena;5;90000;450000;App
370;11/07/2024;1273;Silla;Oficina;Medellin;3;650000;1950000;Distribuidor
371;6/10/2024;1248;Silla;Oficina;Bucaramanga;2;650000;1300000;App
372;6/05/2024;1116;Audífonos;Tecnología;Cartagena;3;220000;660000;App
373;27/05/2024;1163;Mouse;Tecnología;Bucaramanga;4;90000;360000;Distribuidor
374;27/06/2024;1148;Bolígrafo;Papelería;Pereira;1;5000;5000;App
375;20/10/2024;1177;Bolígrafo;Papelería;Barranquilla;2;5000;10000;Distribuidor
376;28/05/2024;1178;Laptop;Tecnología;Cali;4;3200000;12800000;Tienda
377;1/12/2024;1110;Audífonos;Tecnología;Bucaramanga;2;220000;440000;Distribuidor
378;2/10/2024;1071;Audífonos;Tecnología;Cartagena;1;220000;220000;App
379;11/11/2024;1026;Mochila;Accesorios;Medellin;5;160000;800000;Web
380;25/04/2024;1212;Mouse;Tecnología;Bogota;3;90000;270000;Tienda
381;29/08/2024;1003;Monitor;Tecnología;Bucaramanga;5;850000;4250000;Web
382;21/03/2024;1245;Escritorio;Oficina;Bucaramanga;2;900000;1800000;Distribuidor
383;27/05/2024;1046;Silla;Oficina;Cali;5;650000;3250000;Tienda
384;28/04/2024;1090;Bolígrafo;Papelería;Bucaramanga;4;5000;20000;Tienda
385;31/03/2024;1254;Laptop;Tecnología;Pereira;2;3200000;6400000;Distribuidor
386;28/05/2024;1291;Laptop;Tecnología;Bogota;5;3200000;16000000;App
387;24/02/2024;1279;Silla;Oficina;Cali;5;650000;3250000;Distribuidor
388;9/09/2024;1140;Teclado;Tecnología;Pereira;2;180000;360000;Distribuidor
389;27/02/2024;1132;Silla;Oficina;Medellin;2;650000;1300000;Distribuidor
390;8/01/2024;1291;Silla;Oficina;Pereira;2;650000;1300000;App
391;30/03/2024;1219;Mochila;Accesorios;Pereira;5;160000;800000;Distribuidor
392;16/06/2024;1095;Monitor;Tecnología;Barranquilla;2;850000;1700000;Tienda
393;1/09/2024;1134;Silla;Oficina;Medellin;4;650000;2600000;Tienda
394;30/04/2024;1169;Cuaderno;Papelería;Pereira;3;18000;54000;App
395;25/10/2024;1185;Mochila;Accesorios;Bogota;2;160000;320000;App
396;1/02/2024;1082;Monitor;Tecnología;Barranquilla;4;850000;3400000;App
397;17/12/2024;1061;Bolígrafo;Papelería;Bucaramanga;3;5000;15000;App
398;7/07/2024;1069;Mochila;Accesorios;Medellin;4;160000;640000;Web
399;19/03/2024;1213;Cuaderno;Papelería;Bucaramanga;5;18000;90000;App
400;29/08/2024;1127;Bolígrafo;Papelería;Pereira;5;5000;25000;Web
401;11/02/2024;1040;Bolígrafo;Papelería;Barranquilla;5;5000;25000;App
402;27/02/2024;1294;Laptop;Tecnología;Pereira;5;3200000;16000000;Web
403;17/03/2024;1060;Teclado;Tecnología;Cali;2;180000;360000;Distribuidor
404;25/10/2024;1029;Cuaderno;Papelería;Bogota;4;18000;72000;Distribuidor
405;8/03/2024;1289;Bolígrafo;Papelería;Barranquilla;1;5000;5000;Distribuidor
406;13/10/2024;1012;Cuaderno;Papelería;Bucaramanga;4;18000;72000;App
407;10/05/2024;1297;Laptop;Tecnología;Bucaramanga;1;3200000;3200000;Web
408;24/01/2024;1278;Escritorio;Oficina;Cali;1;900000;900000;Tienda
409;5/02/2024;1210;Cuaderno;Papelería;Bogota;2;18000;36000;App
410;10/03/2024;1230;Escritorio;Oficina;Cali;4;900000;3600000;Distribuidor
411;11/07/2024;1179;Monitor;Tecnología;Bucaramanga;1;850000;850000;Web
412;1/04/2024;1115;Bolígrafo;Papelería;Barranquilla;1;5000;5000;Web
413;12/01/2024;1273;Audífonos;Tecnología;Barranquilla;4;220000;880000;Distribuidor
414;27/04/2024;1080;Mouse;Tecnología;Barranquilla;3;90000;270000;App
415;6/04/2024;1009;Monitor;Tecnología;Bogota;2;850000;1700000;Distribuidor
416;15/04/2024;1229;Monitor;Tecnología;Bogota;5;850000;4250000;Tienda
417;10/12/2024;1206;Laptop;Tecnología;Medellin;4;3200000;12800000;Tienda
418;29/04/2024;1072;Bolígrafo;Papelería;Medellin;5;5000;25000;Tienda
419;28/05/2024;1296;Mouse;Tecnología;Pereira;5;90000;450000;App
420;10/12/2024;1074;Silla;Oficina;Medellin;5;650000;3250000;App
421;23/04/2024;1032;Escritorio;Oficina;Cali;5;900000;4500000;App
422;29/10/2024;1285;Teclado;Tecnología;Bucaramanga;4;180000;720000;Distribuidor
423;25/01/2024;1269;Silla;Oficina;Bucaramanga;3;650000;1950000;Distribuidor
424;22/12/2024;1154;Escritorio;Oficina;Barranquilla;4;900000;3600000;Web
425;4/04/2024;1116;Bolígrafo;Papelería;Barranquilla;3;5000;15000;Web
426;28/12/2024;1030;Teclado;Tecnología;Pereira;5;180000;900000;Distribuidor
427;30/07/2024;1199;Escritorio;Oficina;Cartagena;2;900000;1800000;Web
428;10/05/2024;1231;Mouse;Tecnología;Cali;3;90000;270000;Tienda
429;17/02/2024;1027;Bolígrafo;Papelería;Bucaramanga;3;5000;15000;Web
430;12/07/2024;1038;Mochila;Accesorios;Cartagena;2;160000;320000;Tienda
431;27/10/2024;1107;Bolígrafo;Papelería;Medellin;3;5000;15000;Distribuidor
432;4/06/2024;1061;Laptop;Tecnología;Medellin;4;3200000;12800000;Web
433;4/05/2024;1204;Mochila;Accesorios;Bucaramanga;2;160000;320000;Web
434;9/10/2024;1195;Silla;Oficina;Pereira;4;650000;2600000;App
435;30/09/2024;1185;Silla;Oficina;Cali;5;650000;3250000;App
436;11/09/2024;1164;Cuaderno;Papelería;Bogota;2;18000;36000;Distribuidor
437;8/07/2024;1289;Silla;Oficina;Barranquilla;2;650000;1300000;Tienda
438;15/03/2024;1152;Laptop;Tecnología;Cali;2;3200000;6400000;Distribuidor
439;10/04/2024;1292;Silla;Oficina;Medellin;2;650000;1300000;Distribuidor
440;12/09/2024;1132;Bolígrafo;Papelería;Bucaramanga;4;5000;20000;App
441;24/11/2024;1181;Cuaderno;Papelería;Barranquilla;2;18000;36000;Web
442;12/03/2024;1278;Bolígrafo;Papelería;Barranquilla;1;5000;5000;Web
443;25/09/2024;1025;Laptop;Tecnología;Pereira;1;3200000;3200000;Tienda
444;30/07/2024;1035;Teclado;Tecnología;Pereira;2;180000;360000;Web
445;5/01/2024;1192;Mouse;Tecnología;Cartagena;1;90000;90000;Distribuidor
446;12/11/2024;1009;Mochila;Accesorios;Barranquilla;1;160000;160000;Distribuidor
447;29/09/2024;1009;Bolígrafo;Papelería;Barranquilla;5;5000;25000;Tienda
448;20/05/2024;1258;Bolígrafo;Papelería;Cali;4;5000;20000;Tienda
449;1/04/2024;1124;Monitor;Tecnología;Bogota;2;850000;1700000;Web
450;13/11/2024;1137;Bolígrafo;Papelería;Cali;4;5000;20000;App
451;10/02/2024;1290;Silla;Oficina;Barranquilla;2;650000;1300000;Distribuidor
452;22/12/2024;1017;Mouse;Tecnología;Cali;1;90000;90000;Tienda
453;26/07/2024;1029;Escritorio;Oficina;Barranquilla;1;900000;900000;Distribuidor
454;25/12/2024;1223;Teclado;Tecnología;Bogota;3;180000;540000;Distribuidor
455;16/10/2024;1118;Monitor;Tecnología;Cartagena;2;850000;1700000;Tienda
456;20/12/2024;1024;Mochila;Accesorios;Barranquilla;1;160000;160000;App
457;16/12/2024;1092;Audífonos;Tecnología;Cartagena;3;220000;660000;Tienda
458;9/01/2024;1204;Mouse;Tecnología;Cartagena;1;90000;90000;Web
459;2/06/2024;1291;Teclado;Tecnología;Cartagena;4;180000;720000;Web
460;12/12/2024;1072;Bolígrafo;Papelería;Cali;1;5000;5000;Distribuidor
461;13/09/2024;1224;Silla;Oficina;Bogota;2;650000;1300000;Tienda
462;8/02/2024;1168;Silla;Oficina;Cartagena;1;650000;650000;Distribuidor
463;20/11/2024;1252;Audífonos;Tecnología;Pereira;2;220000;440000;Distribuidor
464;1/07/2024;1096;Bolígrafo;Papelería;Barranquilla;5;5000;25000;Distribuidor
465;4/12/2024;1127;Escritorio;Oficina;Bogota;1;900000;900000;App
466;12/02/2024;1079;Audífonos;Tecnología;Medellin;4;220000;880000;Distribuidor
467;11/06/2024;1003;Silla;Oficina;Bogota;3;650000;1950000;Tienda
468;15/08/2024;1053;Silla;Oficina;Pereira;2;650000;1300000;App
469;14/02/2024;1286;Teclado;Tecnología;Barranquilla;5;180000;900000;Distribuidor
470;19/09/2024;1046;Escritorio;Oficina;Bogota;3;900000;2700000;Tienda
471;10/10/2024;1198;Monitor;Tecnología;Cartagena;1;850000;850000;App
472;29/05/2024;1287;Escritorio;Oficina;Barranquilla;2;900000;1800000;Tienda
473;19/10/2024;1087;Bolígrafo;Papelería;Medellin;2;5000;10000;Distribuidor
474;17/05/2024;1075;Audífonos;Tecnología;Cali;1;220000;220000;Distribuidor
475;26/03/2024;1154;Escritorio;Oficina;Cali;4;900000;3600000;Distribuidor
476;9/02/2024;1254;Silla;Oficina;Cali;5;650000;3250000;Web
477;11/11/2024;1070;Mouse;Tecnología;Barranquilla;3;90000;270000;Tienda
478;4/01/2024;1169;Escritorio;Oficina;Cali;4;900000;3600000;Distribuidor
479;20/06/2024;1154;Escritorio;Oficina;Pereira;3;900000;2700000;Web
480;4/11/2024;1091;Mouse;Tecnología;Barranquilla;4;90000;360000;App
481;12/06/2024;1295;Audífonos;Tecnología;Bucaramanga;2;220000;440000;Distribuidor
482;15/06/2024;1187;Escritorio;Oficina;Cali;1;900000;900000;Distribuidor
483;15/10/2024;1282;Mouse;Tecnología;Cartagena;1;90000;90000;Web
484;24/08/2024;1036;Mouse;Tecnología;Barranquilla;4;90000;360000;App
485;10/12/2024;1124;Cuaderno;Papelería;Medellin;3;18000;54000;App
486;3/12/2024;1194;Teclado;Tecnología;Bucaramanga;1;180000;180000;Distribuidor
487;17/08/2024;1274;Mochila;Accesorios;Barranquilla;5;160000;800000;Distribuidor
488;20/12/2024;1185;Escritorio;Oficina;Cartagena;5;900000;4500000;Tienda
489;31/10/2024;1182;Monitor;Tecnología;Bogota;2;850000;1700000;Web
490;27/11/2024;1170;Mochila;Accesorios;Bogota;4;160000;640000;Distribuidor
491;24/02/2024;1114;Laptop;Tecnología;Bogota;5;3200000;16000000;App
492;22/09/2024;1229;Bolígrafo;Papelería;Cartagena;3;5000;15000;Web
493;19/07/2024;1177;Cuaderno;Papelería;Pereira;1;18000;18000;Web
494;4/09/2024;1044;Monitor;Tecnología;Cali;1;850000;850000;Distribuidor
495;13/03/2024;1234;Silla;Oficina;Cali;2;650000;1300000;App
496;23/09/2024;1050;Cuaderno;Papelería;Cali;4;18000;72000;Distribuidor
497;22/12/2024;1154;Cuaderno;Papelería;Cali;1;18000;18000;Tienda
498;29/12/2024;1056;Monitor;Tecnología;Bogota;2;850000;1700000;App
499;4/05/2024;1170;Bolígrafo;Papelería;Medellin;5;5000;25000;Web
500;6/08/2024;1095;Cuaderno;Papelería;Medellin;2;18000;36000;Distribuidor
501;23/11/2024;1102;Escritorio;Oficina;Barranquilla;4;900000;3600000;Tienda
502;30/10/2024;1110;Escritorio;Oficina;Barranquilla;2;900000;1800000;Tienda
503;22/05/2024;1275;Monitor;Tecnología;Cartagena;2;850000;1700000;Tienda
504;6/07/2024;1059;Silla;Oficina;Medellin;3;650000;1950000;Distribuidor
505;9/12/2024;1199;Cuaderno;Papelería;Cartagena;5;18000;90000;App
506;19/07/2024;1181;Mochila;Accesorios;Bogota;4;160000;640000;App
507;12/11/2024;1044;Teclado;Tecnología;Pereira;2;180000;360000;App
508;9/06/2024;1060;Monitor;Tecnología;Medellin;2;850000;1700000;App
509;10/07/2024;1215;Teclado;Tecnología;Cartagena;5;180000;900000;Distribuidor
510;11/03/2024;1096;Mochila;Accesorios;Barranquilla;4;160000;640000;Distribuidor
511;21/11/2024;1285;Bolígrafo;Papelería;Bucaramanga;2;5000;10000;Web
512;7/09/2024;1162;Audífonos;Tecnología;Medellin;4;220000;880000;Web
513;13/11/2024;1005;Laptop;Tecnología;Pereira;4;3200000;12800000;App
514;10/03/2024;1288;Mouse;Tecnología;Pereira;5;90000;450000;Distribuidor
515;30/11/2024;1213;Cuaderno;Papelería;Barranquilla;4;18000;72000;Distribuidor
516;7/09/2024;1113;Teclado;Tecnología;Bogota;3;180000;540000;Tienda
517;17/01/2024;1087;Audífonos;Tecnología;Medellin;4;220000;880000;App
518;16/10/2024;1294;Cuaderno;Papelería;Cartagena;1;18000;18000;Tienda
519;17/05/2024;1278;Bolígrafo;Papelería;Pereira;1;5000;5000;App
520;13/08/2024;1053;Bolígrafo;Papelería;Medellin;2;5000;10000;Distribuidor
521;1/06/2024;1179;Laptop;Tecnología;Barranquilla;1;3200000;3200000;App
522;12/08/2024;1108;Monitor;Tecnología;Pereira;5;850000;4250000;Web
523;18/12/2024;1085;Silla;Oficina;Pereira;5;650000;3250000;Distribuidor
524;12/03/2024;1031;Mouse;Tecnología;Pereira;5;90000;450000;Web
525;28/06/2024;1166;Bolígrafo;Papelería;Cali;3;5000;15000;Web
526;28/05/2024;1070;Mochila;Accesorios;Cali;4;160000;640000;Tienda
527;31/01/2024;1068;Audífonos;Tecnología;Pereira;2;220000;440000;Web
528;15/03/2024;1202;Silla;Oficina;Pereira;4;650000;2600000;Web
529;13/03/2024;1213;Mochila;Accesorios;Bucaramanga;4;160000;640000;App
530;19/08/2024;1207;Monitor;Tecnología;Bucaramanga;5;850000;4250000;Tienda
531;22/05/2024;1168;Silla;Oficina;Barranquilla;5;650000;3250000;Distribuidor
532;2/01/2024;1184;Monitor;Tecnología;Bucaramanga;1;850000;850000;Distribuidor
533;30/09/2024;1109;Escritorio;Oficina;Medellin;4;900000;3600000;Distribuidor
534;17/05/2024;1173;Silla;Oficina;Pereira;5;650000;3250000;App
535;22/10/2024;1176;Teclado;Tecnología;Cartagena;1;180000;180000;Distribuidor
536;24/01/2024;1009;Monitor;Tecnología;Bucaramanga;1;850000;850000;Distribuidor
537;21/03/2024;1220;Cuaderno;Papelería;Barranquilla;2;18000;36000;Tienda
538;18/12/2024;1082;Teclado;Tecnología;Bucaramanga;3;180000;540000;App
539;17/02/2024;1191;Silla;Oficina;Cali;2;650000;1300000;Tienda
540;27/01/2024;1120;Escritorio;Oficina;Bucaramanga;4;900000;3600000;App
541;1/12/2024;1001;Monitor;Tecnología;Bucaramanga;2;850000;1700000;Tienda
542;1/09/2024;1266;Monitor;Tecnología;Medellin;4;850000;3400000;Web
543;5/01/2024;1062;Laptop;Tecnología;Bucaramanga;4;3200000;12800000;App
544;21/12/2024;1118;Teclado;Tecnología;Barranquilla;4;180000;720000;Tienda
545;15/02/2024;1189;Monitor;Tecnología;Bogota;3;850000;2550000;App
546;11/03/2024;1074;Escritorio;Oficina;Pereira;1;900000;900000;Web
547;28/09/2024;1226;Mochila;Accesorios;Bogota;3;160000;480000;Web
548;19/04/2024;1112;Teclado;Tecnología;Barranquilla;1;180000;180000;Distribuidor
549;21/02/2024;1197;Teclado;Tecnología;Pereira;3;180000;540000;Tienda
550;7/08/2024;1127;Silla;Oficina;Pereira;3;650000;1950000;Web
551;26/11/2024;1014;Monitor;Tecnología;Medellin;3;850000;2550000;App
552;15/04/2024;1201;Bolígrafo;Papelería;Cartagena;3;5000;15000;Web
553;26/11/2024;1254;Laptop;Tecnología;Pereira;4;3200000;12800000;Web
554;27/02/2024;1271;Mouse;Tecnología;Barranquilla;1;90000;90000;Tienda
555;3/07/2024;1292;Silla;Oficina;Medellin;4;650000;2600000;Distribuidor
556;6/07/2024;1242;Bolígrafo;Papelería;Bucaramanga;1;5000;5000;Web
557;9/01/2024;1135;Mochila;Accesorios;Bogota;2;160000;320000;Tienda
558;21/01/2024;1260;Laptop;Tecnología;Pereira;3;3200000;9600000;Distribuidor
559;17/11/2024;1217;Bolígrafo;Papelería;Pereira;4;5000;20000;Distribuidor
560;12/02/2024;1143;Bolígrafo;Papelería;Cartagena;1;5000;5000;Web
561;7/06/2024;1080;Monitor;Tecnología;Cartagena;5;850000;4250000;Web
562;16/06/2024;1159;Escritorio;Oficina;Cartagena;4;900000;3600000;Tienda
563;2/05/2024;1223;Laptop;Tecnología;Medellin;1;3200000;3200000;Tienda
564;20/08/2024;1159;Mochila;Accesorios;Cartagena;2;160000;320000;Tienda
565;2/03/2024;1006;Laptop;Tecnología;Bucaramanga;2;3200000;6400000;Web
566;11/09/2024;1086;Silla;Oficina;Cartagena;3;650000;1950000;App
567;5/03/2024;1016;Audífonos;Tecnología;Bucaramanga;3;220000;660000;Tienda
568;7/08/2024;1135;Audífonos;Tecnología;Cartagena;5;220000;1100000;Tienda
569;17/11/2024;1262;Monitor;Tecnología;Barranquilla;3;850000;2550000;Distribuidor
570;29/01/2024;1189;Cuaderno;Papelería;Pereira;2;18000;36000;Web
571;10/05/2024;1117;Monitor;Tecnología;Cartagena;5;850000;4250000;Tienda
572;2/01/2024;1126;Laptop;Tecnología;Pereira;1;3200000;3200000;Tienda
573;29/08/2024;1092;Silla;Oficina;Barranquilla;1;650000;650000;Web
574;10/10/2024;1128;Escritorio;Oficina;Medellin;4;900000;3600000;App
575;12/06/2024;1293;Audífonos;Tecnología;Pereira;3;220000;660000;Tienda
576;2/03/2024;1092;Bolígrafo;Papelería;Bucaramanga;2;5000;10000;Tienda
577;21/09/2024;1239;Laptop;Tecnología;Barranquilla;3;3200000;9600000;Tienda
578;8/06/2024;1005;Silla;Oficina;Bogota;3;650000;1950000;Distribuidor
579;12/04/2024;1125;Audífonos;Tecnología;Cartagena;4;220000;880000;App
580;7/07/2024;1280;Mochila;Accesorios;Barranquilla;2;160000;320000;Web
581;18/03/2024;1120;Laptop;Tecnología;Barranquilla;5;3200000;16000000;Tienda
582;26/06/2024;1193;Laptop;Tecnología;Cali;3;3200000;9600000;Tienda
583;23/02/2024;1215;Mouse;Tecnología;Cartagena;4;90000;360000;Web
584;31/01/2024;1048;Teclado;Tecnología;Bucaramanga;1;180000;180000;App
585;28/04/2024;1235;Bolígrafo;Papelería;Barranquilla;1;5000;5000;App
586;24/10/2024;1202;Monitor;Tecnología;Cartagena;1;850000;850000;Web
587;30/10/2024;1067;Mochila;Accesorios;Bogota;2;160000;320000;Distribuidor
588;29/05/2024;1202;Audífonos;Tecnología;Pereira;3;220000;660000;App
589;11/06/2024;1039;Cuaderno;Papelería;Cali;2;18000;36000;Web
590;10/03/2024;1055;Mochila;Accesorios;Bogota;2;160000;320000;Web
591;18/08/2024;1062;Cuaderno;Papelería;Cali;5;18000;90000;Distribuidor
592;2/07/2024;1238;Mouse;Tecnología;Barranquilla;3;90000;270000;App
593;2/03/2024;1021;Monitor;Tecnología;Medellin;2;850000;1700000;App
594;16/06/2024;1183;Teclado;Tecnología;Bogota;4;180000;720000;Web
595;19/09/2024;1134;Laptop;Tecnología;Bucaramanga;2;3200000;6400000;App
596;16/01/2024;1285;Escritorio;Oficina;Pereira;5;900000;4500000;Distribuidor
597;7/05/2024;1072;Monitor;Tecnología;Barranquilla;1;850000;850000;Tienda
598;7/01/2024;1067;Laptop;Tecnología;Pereira;2;3200000;6400000;Web
599;24/07/2024;1299;Silla;Oficina;Bucaramanga;5;650000;3250000;Tienda
600;12/05/2024;1102;Monitor;Tecnología;Bogota;4;850000;3400000;Tienda
601;6/03/2024;1063;Monitor;Tecnología;Pereira;1;850000;850000;App
602;24/08/2024;1203;Laptop;Tecnología;Medellin;4;3200000;12800000;Distribuidor
603;16/01/2024;1089;Escritorio;Oficina;Bucaramanga;3;900000;2700000;Distribuidor
604;19/04/2024;1229;Teclado;Tecnología;Cali;2;180000;360000;App
605;18/01/2024;1152;Mochila;Accesorios;Cartagena;4;160000;640000;Web
606;29/07/2024;1045;Bolígrafo;Papelería;Barranquilla;3;5000;15000;Tienda
607;15/07/2024;1270;Teclado;Tecnología;Barranquilla;2;180000;360000;Web
608;18/11/2024;1196;Bolígrafo;Papelería;Pereira;3;5000;15000;Tienda
609;2/09/2024;1177;Bolígrafo;Papelería;Pereira;5;5000;25000;Distribuidor
610;14/09/2024;1093;Silla;Oficina;Barranquilla;1;650000;650000;App
611;12/06/2024;1144;Mochila;Accesorios;Medellin;1;160000;160000;Tienda
612;29/08/2024;1082;Bolígrafo;Papelería;Cali;1;5000;5000;Web
613;6/05/2024;1113;Mouse;Tecnología;Cali;5;90000;450000;Tienda
614;17/07/2024;1091;Silla;Oficina;Pereira;2;650000;1300000;Web
615;30/10/2024;1015;Silla;Oficina;Pereira;3;650000;1950000;App
616;17/10/2024;1253;Mochila;Accesorios;Medellin;5;160000;800000;Web
617;7/06/2024;1047;Teclado;Tecnología;Barranquilla;1;180000;180000;Tienda
618;29/04/2024;1270;Mochila;Accesorios;Medellin;4;160000;640000;Tienda
619;1/01/2024;1067;Silla;Oficina;Cartagena;3;650000;1950000;Web
620;31/03/2024;1076;Silla;Oficina;Bogota;5;650000;3250000;Tienda
621;26/12/2024;1270;Teclado;Tecnología;Pereira;3;180000;540000;Tienda
622;7/02/2024;1052;Silla;Oficina;Bucaramanga;3;650000;1950000;Distribuidor
623;3/06/2024;1224;Silla;Oficina;Medellin;4;650000;2600000;Web
624;28/11/2024;1115;Silla;Oficina;Medellin;5;650000;3250000;App
625;30/03/2024;1066;Escritorio;Oficina;Cali;2;900000;1800000;App
626;1/01/2024;1094;Mochila;Accesorios;Barranquilla;5;160000;800000;Tienda
627;11/06/2024;1255;Mochila;Accesorios;Medellin;2;160000;320000;Tienda
628;18/06/2024;1164;Monitor;Tecnología;Medellin;2;850000;1700000;App
629;21/11/2024;1229;Monitor;Tecnología;Pereira;1;850000;850000;App
630;15/05/2024;1180;Mouse;Tecnología;Medellin;3;90000;270000;Tienda
631;25/02/2024;1225;Laptop;Tecnología;Bogota;4;3200000;12800000;Distribuidor
632;26/03/2024;1180;Escritorio;Oficina;Barranquilla;5;900000;4500000;Distribuidor
633;11/07/2024;1296;Monitor;Tecnología;Pereira;2;850000;1700000;Distribuidor
634;24/03/2024;1151;Cuaderno;Papelería;Bogota;1;18000;18000;Tienda
635;12/06/2024;1176;Audífonos;Tecnología;Bogota;2;220000;440000;Tienda
636;11/07/2024;1281;Teclado;Tecnología;Bucaramanga;1;180000;180000;Tienda
637;22/06/2024;1016;Mochila;Accesorios;Cartagena;4;160000;640000;Distribuidor
638;30/11/2024;1081;Teclado;Tecnología;Cartagena;1;180000;180000;Distribuidor
639;21/02/2024;1210;Silla;Oficina;Medellin;5;650000;3250000;Web
640;3/10/2024;1153;Audífonos;Tecnología;Bucaramanga;2;220000;440000;App
641;19/02/2024;1079;Laptop;Tecnología;Barranquilla;1;3200000;3200000;Distribuidor
642;3/07/2024;1151;Laptop;Tecnología;Barranquilla;5;3200000;16000000;Tienda
643;2/09/2024;1106;Mouse;Tecnología;Bogota;2;90000;180000;Tienda
644;22/11/2024;1060;Audífonos;Tecnología;Bogota;3;220000;660000;Distribuidor
645;22/07/2024;1047;Cuaderno;Papelería;Barranquilla;5;18000;90000;App
646;17/07/2024;1190;Teclado;Tecnología;Cali;2;180000;360000;Distribuidor
647;16/08/2024;1239;Laptop;Tecnología;Cali;3;3200000;9600000;Distribuidor
648;25/04/2024;1078;Audífonos;Tecnología;Cartagena;1;220000;220000;Tienda
649;13/02/2024;1117;Silla;Oficina;Pereira;5;650000;3250000;Distribuidor
650;1/02/2024;1275;Escritorio;Oficina;Pereira;4;900000;3600000;Distribuidor
651;20/10/2024;1041;Mouse;Tecnología;Barranquilla;4;90000;360000;App
652;31/12/2024;1062;Laptop;Tecnología;Cartagena;4;3200000;12800000;Web
653;29/03/2024;1065;Teclado;Tecnología;Medellin;1;180000;180000;Web
654;4/08/2024;1104;Monitor;Tecnología;Bucaramanga;2;850000;1700000;Distribuidor
655;31/10/2024;1045;Audífonos;Tecnología;Cali;4;220000;880000;Tienda
656;11/10/2024;1142;Escritorio;Oficina;Cartagena;5;900000;4500000;App
657;22/08/2024;1058;Laptop;Tecnología;Pereira;4;3200000;12800000;Distribuidor
658;17/03/2024;1055;Teclado;Tecnología;Cartagena;5;180000;900000;Tienda
659;21/02/2024;1211;Audífonos;Tecnología;Pereira;3;220000;660000;App
660;15/07/2024;1020;Cuaderno;Papelería;Cartagena;2;18000;36000;Distribuidor
661;21/05/2024;1020;Escritorio;Oficina;Medellin;4;900000;3600000;Distribuidor
662;18/06/2024;1138;Mouse;Tecnología;Bogota;3;90000;270000;Distribuidor
663;11/01/2024;1160;Silla;Oficina;Pereira;3;650000;1950000;App
664;8/09/2024;1069;Monitor;Tecnología;Pereira;3;850000;2550000;Web
665;14/08/2024;1046;Silla;Oficina;Cali;2;650000;1300000;Distribuidor
666;14/08/2024;1249;Mouse;Tecnología;Pereira;5;90000;450000;Distribuidor
667;10/07/2024;1034;Laptop;Tecnología;Cartagena;3;3200000;9600000;Web
